,season,team,identifier,name,unique_name,key_cricinfo,batting_style,player_type,bowling_style
1506,2016,Royal Challengers Bangalore,dfc4d8b5,KW Richardson,KW Richardson,272262,Right hand Bat,Bowler,Right arm Fast medium
1507,2016,Royal Challengers Bangalore,85aae393,Iqbal Abdulla,Iqbal Abdulla,277237,Left hand Bat,Allrounder,Slow Left arm Orthodox
1508,2016,Royal Challengers Bangalore,0a3d54b9,VR Aaron,VR Aaron,360911,Right hand Bat,Bowler,Right arm Fast
1509,2016,Gujarat Lions,8fd1a8f5,DW Steyn,DW Steyn,47492,Right hand Bat,Bowler,Right arm Fast
1510,2016,Sunrisers Hyderabad,855a210c,AP Tare,AP Tare,333904,Right hand Bat,Wicketkeeper,NA
1511,2016,Royal Challengers Bangalore,c3a96caf,Mandeep Singh,Mandeep Singh,398506,Right hand Bat,Allrounder,Right arm Medium
1512,2016,Royal Challengers Bangalore,a03bba42,T Shamsi,T Shamsi,379145,Right hand Bat,Bowler,Left arm Wrist spin
1513,2016,Delhi Daredevils,acee4cc4,Imran Tahir,Imran Tahir,40618,Right hand Bat,Bowler,Legbreak Googly
1514,2016,Kings XI Punjab,aedc3b7c,NS Naik,NS Naik,554700,Right hand Bat,Wicketkeeper Batter,NA
1515,2016,Kings XI Punjab,26a85969,R Dhawan,R Dhawan,290727,Right hand Bat,Allrounder,Right arm Medium fast
1516,2016,Gujarat Lions,35205dfc,DR Smith,DR Smith,53118,Right hand Bat,Allrounder,Right arm Medium
1517,2016,Kolkata Knight Riders,626c5379,R Sathish,R Sathish,33870,Right hand Bat,Allrounder,Right arm Medium
1518,2016,Rising Pune Supergiants,c3d35165,JA Morkel,JA Morkel,46248,Left hand Bat,Bowling Allrounder,Right arm Medium fast
1519,2016,Rising Pune Supergiants,709b0bac,SS Tiwary,SS Tiwary,35390,Left hand Bat,Top order Batter,NA
1520,2016,Rising Pune Supergiants,66b30f71,AB Dinda,AB Dinda,227712,Right hand Bat,Bowler,Right arm Medium fast
1521,2016,Delhi Daredevils,919a3be2,RR Pant,RR Pant,931581,Left hand Bat,Wicketkeeper Batter,NA
1522,2016,Delhi Daredevils,9d80c5e1,S Nadeem,S Nadeem,31872,Right hand Bat,Bowler,Slow Left arm Orthodox
1523,2016,Kolkata Knight Riders,45eda7c8,CA Lynn,CA Lynn,326637,Right hand Bat,Batter,Slow Left arm Orthodox
1524,2016,Kolkata Knight Riders,1e66c162,JD Unadkat,JD Unadkat,390484,Right hand Bat,Bowler,Left arm Medium
1525,2016,Gujarat Lions,1da489ff,S Kaushik,S Kaushik,917213,Right hand Bat,Bowler,Left arm Wrist spin
1526,2016,Rising Pune Supergiants,ada15e88,PSP Handscomb,PSP Handscomb,334337,Right hand Bat,Batter,NA
1527,2016,Delhi Daredevils,c16d4035,SW Billings,SW Billings,297628,Right hand Bat,Wicketkeeper Batter,NA
1528,2016,Kolkata Knight Riders,0f721006,JO Holder,JO Holder,391485,Right hand Bat,Bowling Allrounder,Right arm Medium fast
1529,2016,Royal Challengers Bangalore,dc9dd038,Sachin Baby,Sachin Baby,432783,Left hand Bat,Batter,Right arm Offbreak
1530,2016,Sunrisers Hyderabad,d027ba9f,KS Williamson,KS Williamson,277906,Right hand Bat,Top order Batter,Right arm Offbreak
1531,2016,Kings XI Punjab,6eb146d2,Gurkeerat Singh,Gurkeerat Singh,537124,Right hand Bat,Middle order Batter,Right arm Offbreak
1532,2016,Kings XI Punjab,edb3d4f8,KC Cariappa,KC Cariappa,777537,Right hand Bat,Bowler,Legbreak
1533,2016,Rising Pune Supergiants,d167edd3,SM Boland,SM Boland,446548,Right hand Bat,Bowler,Right arm Fast medium
1534,2016,Kings XI Punjab,983f2f61,Swapnil Singh,Swapnil Singh,232292,Right hand Bat,Bowler,Slow Left arm Orthodox
1535,2016,Rising Pune Supergiants,331ea488,UT Khawaja,UT Khawaja,215155,Left hand Bat,Top order Batter,Right arm Medium
1536,2016,Rising Pune Supergiants,5056011d,GJ Bailey,GJ Bailey,4451,Right hand Bat,Top order Batter,Right arm Medium
1537,2016,Sunrisers Hyderabad,1c914163,Yuvraj Singh,Yuvraj Singh,36084,Left hand Bat,Middle order Batter,Slow Left arm Orthodox
1538,2016,Rising Pune Supergiants,14f96089,A Zampa,A Zampa,379504,Right hand Bat,Bowler,Legbreak Googly
1539,2016,Royal Challengers Bangalore,ffe699c0,CJ Jordan,CJ Jordan,288992,Right hand Bat,Bowler,Right arm Fast medium
1540,2016,Kings XI Punjab,e798611a,HM Amla,HM Amla,43906,Right hand Bat,Top order Batter,"Right arm Medium, Right arm Offbreak"
1541,2016,Kings XI Punjab,dce2019b,F Behardien,F Behardien,44410,Right hand Bat,Batting Allrounder,Right arm Fast medium
1542,2016,Kings XI Punjab,69be866a,Anureet Singh,Anureet Singh,376324,Right hand Bat,Bowler,Right arm Medium
1543,2016,Mumbai Indians,fb2d1dda,N Rana,N Rana,604527,Left hand Bat,Middle order Batter,Right arm Offbreak
1544,2016,Mumbai Indians,0c94f480,UBT Chand,UBT Chand,446499,Right hand Bat,Top order Batter,Right arm Offbreak
1545,2016,Kolkata Knight Riders,db31895a,AS Rajpoot,AS Rajpoot,591650,Right hand Bat,Bowler,Right arm Medium
1546,2016,Sunrisers Hyderabad,2e11c706,BCJ Cutting,BCJ Cutting,230371,Right hand Bat,Allrounder,Right arm Fast medium
1547,2016,Gujarat Lions,b274dbbd,ER Dwivedi,ER Dwivedi,340841,Right hand Bat,Wicketkeeper,NA
1548,2016,Rising Pune Supergiants,23eeb873,DL Chahar,DL Chahar,447261,Right hand Bat,Bowler,Right arm Medium
1549,2016,Sunrisers Hyderabad,a818c1be,TA Boult,TA Boult,277912,Right hand Bat,Bowler,Left arm Fast medium
1550,2017,Royal Challengers Bangalore,db584dad,CH Gayle,CH Gayle,51880,Left hand Bat,Allrounder,Right arm Offbreak
1551,2017,Royal Challengers Bangalore,c3a96caf,Mandeep Singh,Mandeep Singh,398506,Right hand Bat,Allrounder,Right arm Medium
1552,2017,Royal Challengers Bangalore,12b610c2,TM Head,TM Head,530011,Left hand Bat,Middle order Batter,Right arm Offbreak
1553,2017,Royal Challengers Bangalore,99d63244,KM Jadhav,KM Jadhav,290716,Right hand Bat,Batting Allrounder,Right arm Offbreak
1554,2017,Royal Challengers Bangalore,4329fbb5,SR Watson,SR Watson,8180,Right hand Bat,Allrounder,Right arm Fast medium
1555,2017,Royal Challengers Bangalore,dc9dd038,Sachin Baby,Sachin Baby,432783,Left hand Bat,Batter,Right arm Offbreak
1556,2017,Royal Challengers Bangalore,bd17b45f,STR Binny,STR Binny,27223,Right hand Bat,Allrounder,Right arm Medium
1557,2017,Royal Challengers Bangalore,957532de,S Aravind,S Aravind,290632,Left hand Bat,Bowler,Left arm Medium fast
1558,2017,Royal Challengers Bangalore,245c97cb,TS Mills,TS Mills,459257,Right hand Bat,Bowler,Left arm Fast
1559,2017,Royal Challengers Bangalore,57ee1fde,YS Chahal,YS Chahal,430246,Right hand Bat,Bowler,Legbreak Googly
1560,2017,Royal Challengers Bangalore,18e6906e,A Choudhary,A Choudhary,527299,Right hand Bat,Bowler,Left arm Medium
1561,2017,Sunrisers Hyderabad,dcce6f09,DA Warner,DA Warner,219889,Left hand Bat,Opening Batter,Legbreak
1562,2017,Sunrisers Hyderabad,0a476045,S Dhawan,S Dhawan,28235,Left hand Bat,Opening Batter,Right arm Offbreak
1563,2017,Sunrisers Hyderabad,32198ae0,MC Henriques,MC Henriques,5961,Right hand Bat,Allrounder,Right arm Fast medium
1564,2017,Sunrisers Hyderabad,1c914163,Yuvraj Singh,Yuvraj Singh,36084,Left hand Bat,Middle order Batter,Slow Left arm Orthodox
1565,2017,Sunrisers Hyderabad,73ad96ed,DJ Hooda,DJ Hooda,497121,Right hand Bat,Allrounder,Right arm Offbreak
1566,2017,Sunrisers Hyderabad,2e11c706,BCJ Cutting,BCJ Cutting,230371,Right hand Bat,Allrounder,Right arm Fast medium
1567,2017,Sunrisers Hyderabad,890946a0,NV Ojha,NV Ojha,32102,Right hand Bat,Wicketkeeper Batter,NA
1568,2017,Sunrisers Hyderabad,c18496e1,Bipul Sharma,Bipul Sharma,35928,Left hand Bat,Allrounder,Slow Left arm Orthodox
1569,2017,Sunrisers Hyderabad,2e81a32d,B Kumar,B Kumar,326016,Right hand Bat,Bowler,Right arm Medium
1570,2017,Sunrisers Hyderabad,96fd40ae,A Nehra,A Nehra,31820,Right hand Bat,Bowler,Left arm Medium fast
1571,2017,Sunrisers Hyderabad,5f547c8b,Rashid Khan,Rashid Khan,793463,Right hand Bat,Bowler,Legbreak Googly
1572,2017,Mumbai Indians,b5da6c24,PA Patel,PA Patel,32242,Left hand Bat,Wicketkeeper Batter,NA
1573,2017,Mumbai Indians,99b75528,JC Buttler,JC Buttler,308967,Right hand Bat,Wicketkeeper Batter,NA
1574,2017,Mumbai Indians,740742ef,RG Sharma,RG Sharma,34102,Right hand Bat,Top order Batter,Right arm Offbreak
1575,2017,Mumbai Indians,fb2d1dda,N Rana,N Rana,604527,Left hand Bat,Middle order Batter,Right arm Offbreak
1576,2017,Mumbai Indians,70d205c9,AT Rayudu,AT Rayudu,33141,Right hand Bat,Middle order Batter,Right arm Offbreak
1577,2017,Mumbai Indians,5b8c830e,KH Pandya,KH Pandya,471342,Left hand Bat,Allrounder,Slow Left arm Orthodox
1578,2017,Mumbai Indians,a757b0d8,KA Pollard,KA Pollard,230559,Right hand Bat,Allrounder,Right arm Medium
1579,2017,Mumbai Indians,dbe50b21,HH Pandya,HH Pandya,625371,Right hand Bat,Allrounder,Right arm Medium fast
1580,2017,Mumbai Indians,13c35c9e,TG Southee,TG Southee,232364,Right hand Bat,Bowler,Right arm Medium fast
1581,2017,Mumbai Indians,51a3c5ef,MJ McClenaghan,MJ McClenaghan,319439,Left hand Bat,Bowler,Left arm Fast medium
1582,2017,Mumbai Indians,462411b3,JJ Bumrah,JJ Bumrah,625383,Right hand Bat,Bowler,Right arm Fast
1583,2017,Rising Pune Supergiant,29e95537,AM Rahane,AM Rahane,277916,Right hand Bat,Top order Batter,Right arm Medium
1584,2017,Rising Pune Supergiant,00ea847a,MA Agarwal,MA Agarwal,398438,Right hand Bat,Batter,Right arm Offbreak
1585,2017,Rising Pune Supergiant,30a45b23,SPD Smith,SPD Smith,267192,Right hand Bat,Middle order Batter,Legbreak Googly
1586,2017,Rising Pune Supergiant,e087956b,BA Stokes,BA Stokes,311158,Left hand Bat,Allrounder,Right arm Fast medium
1587,2017,Rising Pune Supergiant,4a8a2e3b,MS Dhoni,MS Dhoni,28081,Right hand Bat,Wicketkeeper Batter,NA
1588,2017,Rising Pune Supergiant,26e5cabf,MK Tiwary,MK Tiwary,35565,Right hand Bat,Batter,Legbreak Googly
1589,2017,Rising Pune Supergiant,33a364a6,R Bhatia,R Bhatia,26907,Right hand Bat,Allrounder,Right arm Medium fast
1590,2017,Rising Pune Supergiant,23eeb873,DL Chahar,DL Chahar,447261,Right hand Bat,Bowler,Right arm Medium
1591,2017,Rising Pune Supergiant,14f96089,A Zampa,A Zampa,379504,Right hand Bat,Bowler,Legbreak Googly
1592,2017,Rising Pune Supergiant,66b30f71,AB Dinda,AB Dinda,227712,Right hand Bat,Bowler,Right arm Medium fast
1593,2017,Rising Pune Supergiant,acee4cc4,Imran Tahir,Imran Tahir,40618,Right hand Bat,Bowler,Legbreak Googly
1594,2017,Gujarat Lions,d1c36f5c,JJ Roy,JJ Roy,298438,Right hand Bat,Opening Batter,NA
1595,2017,Gujarat Lions,b8a55852,BB McCullum,BB McCullum,37737,Right hand Bat,Wicketkeeper Batter,NA
1596,2017,Gujarat Lions,1dc12ab9,SK Raina,SK Raina,33335,Left hand Bat,Middle order Batter,Right arm Offbreak
1597,2017,Gujarat Lions,b8d490fd,AJ Finch,AJ Finch,5334,Right hand Bat,Top order Batter,Slow Left arm Orthodox
1598,2017,Gujarat Lions,c03f1114,KD Karthik,KD Karthik,30045,Right hand Bat,Wicketkeeper Batter,NA
1599,2017,Gujarat Lions,35205dfc,DR Smith,DR Smith,53118,Right hand Bat,Allrounder,Right arm Medium
1600,2017,Gujarat Lions,ae78bc32,MS Gony,MS Gony,317293,Right hand Bat,Bowler,Right arm Medium
1601,2017,Gujarat Lions,e938e1bc,P Kumar,P Kumar,30732,Right hand Bat,Bowler,Right arm Medium
1602,2017,Gujarat Lions,c8179c68,SB Jakati,SB Jakati,29655,Left hand Bat,Bowler,Slow Left arm Orthodox
1603,2017,Gujarat Lions,d2a989fc,DS Kulkarni,DS Kulkarni,277955,Right hand Bat,Bowler,Right arm Medium
1604,2017,Gujarat Lions,1da489ff,S Kaushik,S Kaushik,917213,Right hand Bat,Bowler,Left arm Wrist spin
1605,2017,Kolkata Knight Riders,bb345e0b,G Gambhir,G Gambhir,28763,Left hand Bat,Top order Batter,Legbreak
1606,2017,Kolkata Knight Riders,45eda7c8,CA Lynn,CA Lynn,326637,Right hand Bat,Batter,Slow Left arm Orthodox
1607,2017,Kolkata Knight Riders,1c17e270,RV Uthappa,RV Uthappa,35582,Right hand Bat,Batter,Right arm Medium
1608,2017,Kolkata Knight Riders,93b4fc78,MK Pandey,MK Pandey,290630,Right hand Bat,Top order Batter,Right arm Medium
1609,2017,Kolkata Knight Riders,3c6ffae8,YK Pathan,YK Pathan,32498,Right hand Bat,Allrounder,Right arm Offbreak
1610,2017,Kolkata Knight Riders,271f83cd,SA Yadav,SA Yadav,446507,Right hand Bat,Batter,"Right arm Medium, Right arm Offbreak"
1611,2017,Kolkata Knight Riders,4c5d73db,CR Woakes,CR Woakes,247235,Right hand Bat,Allrounder,Right arm Fast medium
1612,2017,Kolkata Knight Riders,98ae73b1,PP Chawla,PP Chawla,32966,Left hand Bat,Bowling Allrounder,Legbreak
1613,2017,Kolkata Knight Riders,8d2c70ad,Kuldeep Yadav,Kuldeep Yadav,559235,Left hand Bat,Bowler,Left arm Wrist spin
1614,2017,Kolkata Knight Riders,9d430b40,SP Narine,SP Narine,230558,Left hand Bat,Bowling Allrounder,Right arm Offbreak
